property_id,station_id,distance,house_area,rent_price,total_floor,floor,built_date,house_structure
4629,35,200,12,86000,8,7,1998-10-01,RC
4630,19,600,21,97000,9,3,2003-01-01,RC
4631,44,1040,43,77000,5,1,1974-03-01,RC
4632,45,3080,38,105000,13,6,1975-04-01,RC
4633,50,1160,34,95000,3,3,2011-03-01,RC
4634,18,640,56,187000,29,4,2005-05-01,RC
4635,40,880,24,97000,8,3,1998-11-01,RC
4636,5,840,91,457000,25,2,1990-02-01,RC
4637,59,2160,42,78000,4,1,1988-10-01,RC
4638,6,440,30,135000,6,2,1970-09-01,RC
4639,69,1280,29,75500,5,4,2013-06-01,RC
4640,32,160,38,89000,3,3,1998-08-01,RC
4641,17,440,32,97000,10,4,2005-05-01,RC
4642,65,400,35,149000,14,4,2004-01-01,RC
4643,59,400,14,57000,4,3,1983-07-01,鉄骨
4644,50,280,42,84000,7,6,1987-06-01,RC
4645,37,760,48,226000,12,2,2006-07-01,RC
4646,35,560,42,133500,10,4,2011-03-01,鉄骨
4647,38,560,23,86000,9,7,1991-10-01,RC
4648,19,320,32,127000,4,1,1996-09-01,RC
4649,60,360,29,94000,4,3,2010-04-01,鉄骨
4650,40,800,28,77000,7,3,2005-03-01,RC
4651,83,840,17,57000,2,2,1987-07-01,RC
4652,12,880,15,86200,11,11,2011-08-01,RC
4653,50,440,21,91000,5,3,2006-12-01,RC
4654,12,520,19,91000,12,10,2005-04-01,RC
4655,30,80,49,95000,13,3,2000-02-01,RC
4656,35,520,24,86000,10,7,2000-09-01,RC
4657,43,920,23,99000,6,6,2005-11-01,RC
4658,40,680,43,86000,10,3,2000-12-01,RC
4659,22,400,30,84000,5,4,1975-03-01,RC
4660,50,360,21,83000,8,2,2000-10-01,RC
4661,90,640,53,229000,8,8,1998-11-01,RC
4662,48,480,17,92000,12,3,2002-06-01,RC
4663,30,800,63,105000,3,1,1998-11-01,鉄骨
4664,100,760,18,113000,15,15,2015-11-01,RC
4665,50,520,20,79000,4,3,1988-11-01,RC
4666,14,800,23,75000,3,3,1989-01-01,その他
4667,1,1320,11,71000,5,4,1977-04-01,鉄骨
4668,18,1120,65,296000,11,11,2007-12-01,RC
4669,100,640,66,181000,10,2,2000-07-01,RC
4670,35,440,74,165000,10,6,2016-01-01,RC
4671,52,1440,11,54000,6,5,2002-07-01,RC
4672,35,1000,24,130000,14,3,2020-07-01,RC
4673,59,400,11,75000,14,8,2008-05-01,RC
4674,91,1760,23,52000,3,2,1978-07-01,鉄骨
4675,52,1120,39,65000,5,1,2013-04-01,RC
4676,29,320,29,70000,10,5,1979-01-01,RC
4677,19,1200,69,220000,4,4,2000-02-01,RC
4678,2,680,17,72000,12,12,1985-04-01,RC
4679,95,160,44,79000,3,1,1989-08-01,鉄骨
4680,13,720,21,105000,12,8,2012-03-01,RC
4681,85,440,46,151000,14,13,2008-02-01,RC
4682,35,1080,13,91000,5,5,1988-12-01,RC
4683,16,640,43,62000,3,1,1987-11-01,RC
4684,46,640,59,139000,11,10,2003-09-01,RC
4685,38,200,17,86000,10,7,2003-06-01,RC
4686,46,720,21,100000,5,4,1973-01-01,RC
4687,35,600,15,94000,14,12,2015-03-01,RC
4688,29,320,20,112000,6,6,2005-04-01,RC
4689,13,320,8,111000,13,11,2005-08-01,RC
4690,36,360,26,98000,14,6,2006-11-01,RC
4691,29,1080,53,188000,14,3,2000-01-01,RC
4692,10,1320,20,67000,3,3,1989-11-01,鉄骨
4693,69,2080,60,105000,9,3,1995-05-01,RC
4694,6,240,20,98000,6,4,2005-04-01,RC
4695,59,560,18,75000,4,2,2000-01-01,鉄骨
4696,69,1560,16,71000,3,2,1993-01-01,鉄骨
4697,59,2040,70,90500,3,3,1996-05-01,鉄骨
4698,83,400,12,50000,6,3,1988-09-01,RC
4699,10,400,47,79000,4,4,1973-03-01,RC
4700,19,200,65,318000,29,10,2012-06-01,RC
4701,38,1080,44,149000,3,1,2009-04-01,鉄骨
4702,54,360,14,130000,12,4,2005-10-01,RC
4703,37,680,22,104000,10,7,2005-12-01,RC
4704,90,480,94,235000,16,4,2006-03-01,RC
4705,2,720,19,88500,5,1,2007-03-01,RC
4706,7,600,23,148000,11,9,1981-08-01,RC
4707,59,960,35,81000,4,3,1999-12-01,RC
4708,45,440,36,89000,8,3,2001-04-01,RC
4709,100,680,39,91000,10,7,2004-06-01,RC
4710,30,160,15,48000,6,3,1988-08-01,RC
4711,35,800,71,110000,4,2,1989-12-01,鉄骨
4712,46,1120,29,100000,3,3,2005-12-01,鉄骨
4713,20,760,15,97600,7,4,2000-04-01,RC
4714,59,960,54,160000,5,2,1996-03-01,RC
4715,44,600,13,51000,8,8,1990-05-01,RC
4716,48,720,11,95000,4,4,2006-07-01,RC
4717,95,960,49,111000,4,1,2018-07-01,鉄骨
4718,62,760,44,194000,5,4,1978-09-01,RC
4719,22,480,43,81000,3,3,1982-07-01,鉄骨
4720,17,400,105,987000,56,47,2004-01-01,RC
4721,99,240,18,97000,8,7,2010-06-01,RC
4722,6,560,44,156000,14,10,2006-09-01,RC
4723,32,680,15,47000,3,1,1984-01-01,鉄骨
4724,44,1600,86,146000,4,3,1988-11-01,RC
4725,5,680,24,83000,4,2,1976-12-01,RC
4726,59,760,17,72000,3,3,1997-12-01,鉄骨
4727,21,840,24,92000,7,4,2009-03-01,RC
4728,91,160,19,89000,12,11,2017-09-01,RC
4729,1,560,18,108500,15,2,2008-03-01,RC
4730,60,520,31,86000,13,6,1998-10-01,RC
4731,62,760,49,167000,8,3,1986-08-01,RC
4732,18,760,29,250000,12,11,2005-09-01,RC
4733,19,680,15,66000,3,3,1996-10-01,RC
4734,50,240,30,111000,10,6,2006-07-01,RC
4735,65,240,29,122000,11,6,2012-02-01,RC
4736,83,440,15,77000,8,4,2001-08-01,RC
4737,29,880,24,89000,11,3,2000-05-01,RC
4738,10,1120,38,47000,3,1,1984-08-01,鉄骨
4739,44,320,45,100000,4,2,1998-11-01,RC
4740,96,480,41,132000,5,2,1986-02-01,RC
4741,3,840,35,140000,12,3,2005-05-01,RC
4742,19,1520,42,93000,5,2,1991-01-01,RC
4743,95,240,39,63000,3,2,1987-11-01,鉄骨
4744,1,760,31,134000,15,10,2003-09-01,RC
4745,28,480,47,208000,13,2,2018-11-01,RC
4746,59,440,18,53000,5,5,1989-07-01,RC
4747,16,1400,10,61000,3,3,1998-01-01,RC
4748,2,880,19,82000,4,3,1986-04-01,鉄骨
4749,54,280,45,172000,14,6,2006-10-01,RC
4750,13,760,30,114000,8,5,2019-10-01,RC
4751,18,440,14,66000,5,1,1967-02-01,RC
4752,66,640,27,139000,27,3,2008-10-01,RC
4753,44,480,20,59000,3,2,1986-12-01,RC
4754,74,1080,6,28000,2,2,1985-02-01,RC
4755,22,1960,23,59000,3,2,1985-05-01,RC
4756,16,1320,33,69000,3,1,1978-04-01,RC
4757,29,680,20,89000,12,11,2001-05-01,RC
4758,16,600,30,76000,3,3,1995-03-01,鉄骨
4759,100,1040,45,79000,4,4,1974-04-01,鉄骨
4760,37,680,25,131000,13,3,2005-11-01,RC
4761,96,600,14,79000,8,6,1997-05-01,RC
4762,2,560,25,75000,3,1,2004-09-01,RC
4763,28,1040,41,90000,3,2,1999-04-01,鉄骨
4764,12,320,18,59600,5,2,1983-03-01,その他
4765,32,240,18,50000,2,1,1993-05-01,鉄骨
4766,23,640,43,221000,30,27,2006-11-01,RC
4767,22,2080,35,100000,5,1,2014-04-01,鉄骨
4768,5,1160,39,192000,12,5,2018-02-01,RC
4769,66,1200,35,147000,14,5,2007-10-01,RC
4770,22,280,23,91000,10,3,2005-09-01,RC
4771,29,1040,30,115000,4,4,1972-03-01,RC
4772,29,960,17,103000,5,5,2009-01-01,RC
4773,52,120,23,51000,5,3,1990-03-01,RC
4774,69,680,17,52000,3,3,1990-05-01,鉄骨
4775,6,640,19,130000,14,6,2004-01-01,RC
4776,96,560,24,100000,7,6,2006-09-01,RC
4777,46,1440,29,65000,3,2,1983-11-01,鉄骨
4778,52,600,24,60000,8,6,1985-12-01,RC
4779,95,840,37,96000,6,2,1974-01-01,RC
4780,14,880,39,97000,3,2,2009-03-01,鉄骨
4781,52,1280,48,117000,5,3,2008-01-01,RC
4782,20,560,37,119000,14,7,2003-12-01,RC
4783,69,1840,71,114000,3,1,2004-07-01,鉄骨
4784,83,240,33,53000,6,4,2001-01-01,RC
4785,29,800,17,114500,15,4,2019-02-01,RC
4786,100,920,20,85000,3,3,1996-08-01,RC
4787,19,520,13,62000,4,1,1984-08-01,RC
4788,72,280,25,93000,14,5,2008-01-01,RC
4789,6,680,26,97500,15,11,2005-01-01,RC
4790,6,240,26,191000,18,6,2014-01-01,RC
4791,69,960,11,52000,4,2,1994-01-01,鉄骨
4792,38,560,14,90000,14,12,2002-08-01,RC
4793,18,1040,79,201000,15,2,2005-12-01,RC
4794,12,440,22,78000,5,3,1968-01-01,RC
4795,48,480,40,185000,13,13,2014-12-01,RC
4796,72,320,24,70000,5,4,1993-05-01,鉄骨
4797,5,5800,22,87000,8,6,2012-11-01,RC
4798,50,280,49,215000,4,3,2019-11-01,鉄骨
4799,2,640,25,77000,3,1,1989-03-01,RC
4800,52,560,29,127000,13,8,2012-04-01,RC
4801,2,560,69,172000,12,3,1985-12-01,RC
4802,36,880,14,78000,11,3,2003-03-01,RC
4803,44,240,41,170000,13,3,2005-04-01,RC
4804,44,600,26,85000,3,2,1999-02-01,鉄骨
4805,12,520,31,176000,7,7,2013-03-01,RC
4806,9,520,46,248000,41,9,2004-06-01,RC
4807,14,320,75,268000,20,10,1998-11-01,RC
4808,22,480,23,83000,10,5,1998-05-01,RC
4809,18,720,29,127000,10,1,2008-08-01,RC
4810,2,320,21,84000,9,3,2001-09-01,RC
4811,67,200,13,84000,3,1,2009-05-01,RC
4812,44,1080,17,84000,3,2,2006-11-01,鉄骨
4813,91,1360,9,48000,3,3,1993-03-01,鉄骨
4814,52,120,64,77000,2,1,2014-02-01,鉄骨
4815,22,360,38,111000,6,2,1995-03-01,RC
4816,32,880,22,54000,3,2,1979-12-01,RC
4817,12,1240,35,148000,6,5,2005-02-01,RC
4818,9,280,46,161000,11,5,2005-09-01,RC
4819,91,1400,58,149000,5,2,2001-03-01,RC
4820,96,680,40,131000,3,1,1986-05-01,RC
4821,40,280,46,95000,6,4,1975-11-01,RC
4822,3,960,15,124000,14,12,2004-03-01,RC
4823,22,800,23,106000,4,4,2013-05-01,RC
4824,46,520,22,72000,8,1,2005-04-01,RC
4825,29,640,64,157000,3,3,2000-07-01,RC
4826,52,800,20,62000,2,1,2003-04-01,RC
4827,14,880,75,297000,4,3,2007-01-01,RC
4828,50,240,47,117000,3,1,1992-01-01,RC
4829,46,480,15,98000,10,6,2008-01-01,RC
4830,16,240,44,62000,3,2,1989-05-01,RC
4831,90,560,8,101000,13,11,2007-10-01,RC
4832,45,960,24,84000,8,4,2011-10-01,RC
4833,90,440,22,100000,11,9,2005-08-01,RC
4834,45,680,22,71000,2,1,1995-05-01,鉄骨
4835,67,1000,62,141030,10,10,2004-01-01,RC
4836,35,320,30,83000,10,5,2001-03-01,RC
4837,16,560,12,84000,5,3,2006-06-01,RC
4838,38,320,45,162000,6,2,2012-04-01,RC
4839,91,920,54,119000,3,1,1984-02-01,RC
4840,20,880,57,261000,14,10,2005-09-01,RC
4841,36,1120,14,102000,10,4,2003-02-01,RC
4842,52,360,16,46000,4,4,1990-03-01,RC
4843,91,1200,14,40000,2,2,1983-05-01,鉄骨
4844,52,1160,36,63000,5,5,2013-04-01,RC
4845,9,760,30,77000,3,3,2004-12-01,鉄骨
4846,99,640,21,74000,4,4,1988-12-01,鉄骨
4847,9,840,28,80000,11,2,2004-06-01,鉄骨
4848,69,542,60,80000,7,6,1983-08-01,鉄骨
4849,2,1080,21,93000,15,15,2010-04-01,RC
4850,30,720,28,102000,9,6,1978-01-01,RC
4851,67,120,24,87000,7,7,2006-08-01,鉄骨
4852,38,920,18,90000,3,3,2006-12-01,RC
4853,95,920,27,66000,3,1,2012-01-01,鉄骨
4854,23,480,31,161000,15,14,2006-08-01,RC
4855,30,360,21,62000,9,3,1997-03-01,鉄骨
4856,50,1080,28,76000,7,5,2001-03-01,鉄骨
4857,23,400,31,205000,12,11,2015-03-01,RC
4858,99,280,22,107000,9,7,2010-05-01,RC
4859,98,680,27,133000,3,2,2006-01-01,RC
4860,91,1120,33,65000,3,3,1978-10-01,RC
4861,22,920,38,111000,5,5,1993-02-01,RC
4862,96,320,15,51000,3,3,1975-05-01,RC
4863,19,720,34,120000,4,1,1997-10-01,鉄骨
4864,19,440,16,80000,3,2,1979-10-01,RC
4865,22,1400,64,190000,2,1,1986-04-01,RC
4866,10,1200,68,142000,4,4,2018-06-01,鉄骨
4867,30,520,62,131000,6,6,1991-11-01,RC
4868,2,840,24,94000,14,12,2012-04-01,RC
4869,52,400,67,91200,7,6,1976-06-01,RC
4870,13,440,47,198000,13,9,2016-12-01,RC
4871,37,760,67,234000,13,11,2005-12-01,RC
4872,74,880,12,44000,3,2,1989-11-01,鉄骨
4873,90,280,25,145000,12,8,2015-07-01,RC
4874,6,640,25,89000,7,4,2000-04-01,RC
4875,50,440,49,183400,12,9,2005-03-01,RC
4876,16,440,16,70000,5,3,1998-07-01,RC
4877,46,200,51,140000,13,10,1970-06-01,RC
4878,21,960,42,73000,6,3,1990-02-01,RC
4879,52,880,22,59000,6,2,1994-01-01,RC
4880,52,640,33,69000,10,5,2009-03-01,RC
4881,32,800,30,92000,12,3,2019-06-01,RC
4882,90,320,44,218500,12,3,2017-11-01,RC
4883,30,520,121,132000,6,3,1988-01-01,RC
4884,2,640,14,85000,3,2,2002-04-01,鉄骨
4885,2,720,15,93000,3,3,1980-03-01,RC
4886,2,960,18,69000,2,1,1990-02-01,鉄骨
4887,18,960,54,149000,9,4,2008-10-01,RC
4888,37,640,48,207000,15,4,2005-12-01,RC
4889,22,840,33,108500,4,2,1973-08-01,RC
4890,30,440,12,33000,5,1,1991-04-01,その他
4891,20,520,54,229000,5,2,2006-08-01,RC
4892,100,400,25,81000,6,2,1995-09-01,鉄骨
4893,35,880,77,153000,7,6,1990-11-01,RC
4894,20,840,29,101000,3,1,1974-11-01,鉄骨
4895,45,840,18,73000,4,3,2006-03-01,鉄骨
4896,52,1440,31,105000,6,4,1996-11-01,RC
4897,46,1360,38,115000,3,2,1997-03-01,その他
4898,67,320,60,130000,4,2,1990-02-01,RC
4899,95,520,37,62000,3,2,1990-01-01,鉄骨
4900,74,800,15,61000,2,1,1995-09-01,鉄骨
4901,21,320,33,98000,6,3,2000-09-01,RC
4902,62,760,29,184000,4,3,1997-02-01,RC
4903,50,760,17,86000,6,6,2002-03-01,RC
4904,72,520,20,73000,8,6,1972-04-01,RC
4905,46,1000,29,91000,10,6,2007-03-01,RC
4906,37,680,39,91000,12,4,2008-01-01,RC
4907,99,240,36,77000,4,3,1969-02-01,RC
4908,74,960,10,42000,3,3,1992-03-01,鉄骨
4909,69,400,42,87000,9,3,2011-07-01,RC
4910,60,160,25,83000,9,4,2003-04-01,RC
4911,60,880,58,194000,12,11,2012-05-01,RC
4912,66,840,30,139000,16,7,2008-03-01,RC
4913,20,320,53,314000,14,9,2006-10-01,RC
4914,35,840,60,123000,7,2,1982-11-01,RC
4915,40,440,26,78000,5,4,2015-06-01,鉄骨
4916,99,520,62,113000,4,3,1989-01-01,RC
4917,50,880,26,62000,8,1,2008-06-01,RC
4918,18,1080,17,192000,30,27,2010-08-01,RC
4919,72,1120,23,45000,3,3,1990-03-01,鉄骨
4920,45,440,16,80000,5,3,2015-03-01,RC
4921,21,80,32,118600,10,5,1984-11-01,RC
4922,69,400,26,75000,10,9,2009-03-01,RC
4923,98,320,14,98000,3,1,1980-01-01,RC
4924,6,360,44,148000,10,7,2004-10-01,RC
4925,9,1520,31,150000,17,7,2008-04-01,RC
4926,38,440,25,158000,9,9,2007-06-01,RC
4927,36,400,19,108000,8,7,2002-11-01,鉄骨
4928,18,320,116,332000,23,20,1990-12-01,RC
4929,95,1080,25,50000,4,2,1982-06-01,RC
4930,67,20,26,104000,4,2,2009-01-01,RC
4931,90,400,33,102000,11,7,1998-05-01,RC
4932,13,760,23,111000,11,3,2004-09-01,RC
4933,100,760,30,61000,4,4,1968-11-01,RC
4934,83,520,35,123000,5,3,1994-07-01,RC
4935,2,1240,35,89000,3,1,2011-08-01,鉄骨
4936,5,720,10,64000,12,4,1985-03-01,RC
4937,46,920,25,80000,13,5,2011-02-01,RC
4938,38,480,60,231000,14,11,2002-08-01,RC
4939,18,600,20,93000,9,5,2006-09-01,RC
4940,13,760,60,152000,11,5,2007-12-01,RC
4941,22,80,39,104000,4,2,1988-12-01,RC
4942,18,640,52,225000,48,29,2008-07-01,RC
4943,50,880,19,48000,4,1,1984-12-01,RC
4944,67,880,48,149000,5,5,1998-03-01,RC
4945,69,600,34,85000,5,2,1985-12-01,RC
4946,74,1400,32,53000,5,2,1991-04-01,RC
4947,21,1320,96,150000,7,2,1992-09-01,RC
4948,6,720,25,72000,2,2,1995-04-01,鉄骨
4949,46,1120,15,90000,3,3,2004-10-01,鉄骨
4950,12,1960,28,93000,6,1,2008-08-01,RC
4951,2,200,66,198000,32,15,2007-02-01,RC
4952,13,680,26,156000,15,15,2017-11-01,RC
4953,69,480,11,68000,3,1,1982-07-01,鉄骨
4954,100,1240,29,68000,4,4,1990-05-01,RC
4955,46,320,38,113000,2,1,1997-11-01,鉄骨
4956,91,1600,12,39000,3,2,1986-04-01,鉄骨
4957,10,720,19,78000,6,4,1992-03-01,鉄骨
4958,16,160,32,86000,3,1,1985-01-01,RC
4959,83,720,30,112000,7,3,2007-11-01,RC
4960,5,1120,207,466000,5,1,1991-05-01,RC
4961,1,1240,20,110000,6,5,2013-02-01,RC
4962,9,480,50,155000,13,13,2007-07-01,RC
4963,91,160,184,647000,13,13,1998-01-01,RC
4964,19,440,32,91500,4,1,1980-01-01,RC
4965,44,320,14,68000,3,3,1992-02-01,RC
4966,44,160,24,82000,4,2,2010-11-01,RC
4967,21,1320,45,175000,6,1,1992-05-01,RC
4968,74,680,59,106000,3,3,1990-04-01,RC
4969,50,1360,16,81000,5,3,2004-12-01,RC
4970,46,440,22,88000,13,3,2000-11-01,RC
4971,5,480,35,137500,10,2,2010-03-01,RC
4972,67,520,20,76000,4,1,2004-02-01,RC
4973,29,600,21,108000,10,5,2008-09-01,RC
4974,50,440,13,75000,7,6,2003-03-01,RC
4975,99,280,42,90000,4,2,1977-07-01,RC
4976,21,600,40,92000,5,5,1977-10-01,RC
4977,2,640,27,90000,10,9,2013-12-01,RC
4978,22,130,53,104000,4,3,1994-03-01,RC
4979,99,160,12,67000,4,1,1988-12-01,鉄骨
4980,50,440,14,71500,8,3,2001-01-01,RC
4981,12,380,29,107000,7,6,2012-11-01,RC
4982,54,720,51,137000,8,2,2003-03-01,RC
4983,10,360,19,81000,7,3,1996-05-01,鉄骨
4984,29,520,86,289000,8,3,2005-03-01,RC
4985,44,840,14,48000,3,1,1994-12-01,RC
4986,30,360,35,129000,5,3,1990-02-01,RC
4987,14,320,24,93000,11,2,2004-02-01,RC
4988,18,1480,26,123000,15,4,2007-07-01,RC
4989,37,520,41,150000,11,2,2000-01-01,RC
4990,46,720,44,99000,5,4,2003-12-01,RC
4991,22,3640,50,103500,9,7,2009-11-01,RC
4992,46,600,26,108500,11,5,2019-08-01,RC
4993,40,200,31,151000,7,4,1987-07-01,RC
4994,59,440,15,56000,4,4,1997-01-01,鉄骨
4995,100,360,10,67000,10,6,1992-06-01,RC
4996,85,600,30,75000,6,5,1995-03-01,RC
4997,45,880,44,97000,9,4,1993-12-01,鉄骨
4998,18,800,10,88000,10,8,2004-10-01,RC
4999,100,760,28,142000,12,9,1993-06-01,RC
5000,9,520,22,84000,13,2,2005-05-01,RC
5001,35,1120,28,91500,10,5,2013-04-01,RC
5002,9,640,53,179000,11,4,2006-10-01,RC
5003,12,760,26,113000,14,8,2007-09-01,RC
5004,85,560,31,160000,14,5,2008-05-01,RC
5005,21,440,20,143000,16,13,2006-10-01,RC
5006,38,640,20,67000,5,3,1988-07-01,RC
5007,16,480,27,91000,10,8,2017-08-01,RC
5008,38,280,22,71000,6,4,1987-02-01,RC
5009,60,440,38,152500,8,6,2014-02-01,RC
5010,96,720,14,47000,3,3,1994-12-01,RC
5011,6,400,34,160000,9,4,2005-06-01,RC
5012,2,840,75,151000,3,3,1983-10-01,RC
5013,74,720,88,124100,10,2,1996-08-01,RC
5014,32,720,23,53000,2,1,1988-12-01,RC
5015,59,360,40,115000,4,2,2014-05-01,鉄骨
5016,35,600,13,57000,5,3,1984-07-01,その他
5017,98,720,51,144000,4,4,1997-10-01,RC
5018,45,800,33,72000,3,1,2012-08-01,鉄骨
5019,29,760,31,92000,2,2,1994-01-01,鉄骨
5020,52,760,25,66000,3,2,2008-12-01,鉄骨
5021,2,280,14,83000,13,6,2002-11-01,RC
5022,99,320,33,84000,6,3,2003-10-01,鉄骨
5023,48,640,35,110000,8,4,2005-04-01,RC
5024,19,440,41,98000,3,3,1972-04-01,RC
5025,37,80,13,77000,11,6,1977-11-01,RC
5026,69,1280,40,75000,3,3,1988-12-01,鉄骨
5027,45,560,51,172000,13,7,2009-11-01,RC
5028,2,720,18,84000,15,13,2001-11-01,RC
5029,10,680,31,93000,4,3,1996-12-01,鉄骨
5030,50,200,78,146000,5,5,1985-02-01,RC
5031,19,880,20,66000,3,1,2006-04-01,RC
5032,20,640,57,300000,14,13,1999-08-01,RC
5033,72,640,25,70000,5,5,2012-02-01,鉄骨
5034,12,120,19,105000,5,2,2014-08-01,RC
5035,21,680,23,77000,2,1,1993-02-01,RC
5036,48,400,18,136000,13,2,2015-03-01,RC
5037,67,440,52,218000,10,2,2005-10-01,RC
5038,72,920,32,121000,4,3,1990-07-01,鉄骨
5039,48,200,50,227000,38,9,2009-04-01,RC
5040,99,320,48,110000,6,2,1989-06-01,RC
5041,52,1160,52,50000,8,3,1970-12-01,RC
5042,83,520,21,69500,5,3,1984-11-01,RC
5043,18,720,52,300000,29,3,2005-05-01,RC
5044,18,880,24,99000,10,6,2005-02-01,RC
5045,20,320,36,149000,11,10,2002-09-01,RC
5046,69,2120,22,64000,2,1,2009-10-01,鉄骨
5047,23,1080,21,91800,13,10,2003-04-01,RC
5048,44,760,8,83000,3,3,1991-08-01,鉄骨
5049,50,480,14,47800,6,5,1982-04-01,RC
5050,12,1040,15,75500,9,7,2002-05-01,RC
5051,90,120,8,73000,8,3,1964-06-01,RC
5052,32,840,14,41000,3,1,1987-09-01,RC
5053,5,200,64,270000,14,13,1993-02-01,RC
5054,60,280,58,152000,6,5,1995-02-01,RC
5055,46,1040,18,63000,6,3,1998-02-01,RC
5056,72,440,25,93000,10,4,2016-01-01,RC
5057,20,1000,39,128000,6,4,1977-11-01,RC
5058,96,720,23,93000,3,2,2007-08-01,鉄骨
5059,100,1240,76,221000,8,2,1992-06-01,RC
5060,28,600,10,61000,6,5,1979-03-01,RC
5061,69,880,30,88000,3,1,1989-02-01,鉄骨
5062,36,920,29,93000,11,9,2003-12-01,RC
5063,38,920,14,75000,3,2,2017-02-01,RC
5064,10,960,17,70000,7,3,1996-12-01,RC
5065,22,240,62,172000,10,1,1975-05-01,RC
5066,83,480,17,93000,10,2,2014-07-01,RC
5067,50,400,22,96000,4,2,1970-12-01,RC
5068,28,1120,23,54000,4,3,1973-04-01,鉄骨
5069,44,440,50,116000,6,2,1967-08-01,RC
5070,95,840,19,56000,4,2,1973-05-01,RC
5071,85,440,18,91000,9,2,2011-06-01,RC
5072,100,800,17,90000,4,4,1978-12-01,RC
5073,21,400,34,97000,10,2,2006-10-01,RC
5074,69,480,26,90000,5,4,2019-09-01,RC
5075,74,640,14,66000,4,1,1998-03-01,RC
5076,59,960,11,53000,4,1,1992-03-01,RC
5077,36,280,24,120000,12,12,2003-11-01,RC
5078,46,560,14,91000,10,5,2004-12-01,RC
5079,9,840,50,204000,12,10,2014-08-01,RC
5080,96,720,13,74000,2,1,1998-11-01,その他
5081,12,400,8,68000,9,9,1982-06-01,RC
5082,17,720,50,121000,13,11,2001-11-01,RC
5083,95,1850,32,84000,3,3,2013-10-01,鉄骨
5084,16,760,49,99000,3,2,1998-03-01,RC
5085,28,360,17,63000,4,4,1987-12-01,鉄骨
5086,16,720,25,104000,5,3,2013-12-01,RC
5087,45,1240,30,139000,4,2,2015-04-01,鉄骨
5088,72,640,33,143000,5,4,2004-03-01,鉄骨
5089,90,680,27,95600,11,7,2008-12-01,RC
5090,72,440,10,69000,4,2,1993-03-01,鉄骨
5091,52,200,26,77000,6,6,2004-02-01,RC
5092,20,800,44,130000,8,3,1999-05-01,RC
5093,98,642,53,216000,12,4,2020-03-01,RC
5094,2,280,36,132000,11,10,1996-06-01,RC
5095,35,1320,30,80000,3,3,2003-11-01,鉄骨
5096,32,1000,21,80000,13,6,2005-12-01,RC
5097,65,440,37,175000,14,14,2005-03-01,RC
5098,99,680,16,73000,3,2,1994-05-01,RC
5099,96,680,21,71000,3,1,1990-12-01,RC
5100,21,720,12,77600,8,5,2010-07-01,RC
5101,60,480,18,104000,10,6,2009-04-01,RC
5102,12,2800,15,88000,8,3,2009-03-01,RC
5103,99,520,29,104000,11,2,1983-08-01,RC
5104,20,440,45,179000,11,6,2003-04-01,RC
5105,21,360,20,67000,8,6,1990-01-01,鉄骨
5106,74,759,38,92000,3,2,1989-02-01,RC
5107,83,560,13,89000,3,3,1994-12-01,RC
5108,23,640,31,160000,30,5,2006-11-01,RC
5109,20,520,27,127000,14,9,2001-04-01,RC
5110,22,0,61,105000,3,3,1995-02-01,鉄骨
5111,9,1360,22,90000,6,3,2005-03-01,RC
5112,52,200,21,59000,3,2,1986-12-01,RC
5113,100,880,26,80000,8,3,2007-06-01,RC
5114,83,840,26,87000,3,1,1990-06-01,鉄骨
5115,95,960,34,88000,4,2,1988-01-01,鉄骨
5116,85,640,48,76000,4,4,1988-02-01,鉄骨
5117,44,1400,34,76000,3,1,2007-03-01,RC
5118,99,640,64,192000,12,5,2016-07-01,RC
5119,59,160,47,172000,12,8,2007-08-01,RC
5120,20,800,28,102000,7,4,2003-04-01,RC
5121,74,1120,60,84000,4,3,1964-02-01,RC
5122,21,200,73,164000,11,3,2002-03-01,RC
5123,45,840,24,92000,6,5,2009-01-01,RC
5124,35,2760,28,78000,9,7,2014-09-01,RC
5125,22,80,11,63000,3,2,1990-02-01,RC
5126,38,1320,28,94000,4,4,2017-08-01,鉄骨
5127,83,800,52,222000,22,6,2009-07-01,RC
5128,32,1560,83,113500,5,2,2003-11-01,RC
5129,20,440,20,104000,7,2,1983-10-01,RC
5130,16,1040,43,98000,3,3,2009-05-01,RC
5131,35,400,17,68000,9,6,1987-09-01,RC
5132,60,80,54,138000,6,3,1992-09-01,RC
5133,22,1080,68,132000,2,2,2011-10-01,鉄骨
5134,67,1234,43,92000,2,2,1978-02-01,鉄骨
5135,13,520,41,162000,12,10,2017-07-01,RC
5136,74,1240,38,142000,2,2,2002-05-01,RC
5137,22,1440,58,121000,3,3,1991-02-01,RC
5138,95,960,52,93000,3,2,2013-01-01,鉄骨
5139,59,240,28,82000,4,3,2016-12-01,鉄骨
5140,19,920,24,64000,4,1,1990-06-01,RC
5141,46,560,19,81000,10,6,1998-07-01,RC
5142,12,1320,16,52000,5,3,1984-02-01,RC
5143,72,360,47,119000,7,3,1994-11-01,鉄骨
5144,50,520,31,80000,4,3,1981-06-01,RC
5145,18,360,24,96000,12,9,2002-11-01,RC
5146,96,680,44,81000,8,4,1997-12-01,鉄骨
5147,20,520,35,124000,11,7,2001-09-01,RC
5148,100,440,18,79000,5,4,1990-05-01,RC
5149,44,680,23,69000,5,4,1987-03-01,RC
